Experiment,Created,Number of Documents,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,step,Coherence,Perplexity,RANDOM_SEED,train_data_path,test_data_path,procd_text,extract_sample.fraction,extract_sample.stratify_column,feature_engineering.bow,feature_engineering.tfidf,feature_engineering.ngram,feature_engineering.bert,feature_engineering.bert_pretrained_model,clustering_bert.algorithm,clustering_bert.num_clusters,clustering_bert.eps,clustering_bert.min_samples,topic_modeling.feature,topic_modeling.algorithm,topic_modeling.cluster,topic_modeling.num_topics
refer-ball,01:08 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.41270340508850484,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,12.0
adunc-cusp,01:00 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.6076574180092305,-20.572461470686964,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,False,20.0
added-trey,12:58 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.6064924518221582,-19.55718122264766,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,False,18.0
sudsy-lier,12:52 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.6327161353791932,-18.489108953388754,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,False,16.0
bandy-huts,12:51 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.5993451341075708,-17.492851088384715,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,False,14.0
lowse-jeer,12:44 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.6178270953124253,-19.789305256278784,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,20.0
loath-gimp,12:43 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.5845030588759202,-16.380387337174742,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,False,12.0
spiky-drum,12:37 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.605087238078987,-18.73190317180662,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,18.0
lyric-akes,12:36 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.5937353368388637,-17.746335897987347,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,16.0
tarry-kyat,12:29 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.587682813602248,-16.83025258767417,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,14.0
savvy-jaws,12:28 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.6189673878534433,-15.932749625589851,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,12.0
calmy-buhl,12:21 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.42401724818655817,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,False,20.0
bardy-farm,12:20 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.4360547253483598,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,False,18.0
naive-hymn,12:14 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.43261797394854695,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,False,16.0
after-ceps,12:13 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.4454952484670279,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,False,14.0
conic-tads,12:06 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.3727684769325932,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,20.0
solar-zone,12:06 PM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.44865342696070387,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,False,12.0
butch-daks,11:59 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.3743847360716983,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,18.0
fined-wont,11:57 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.36512821259774914,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,16.0
comic-zila,11:49 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.3719799230130035,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,14.0
oaken-gaol,11:48 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.3656440937430192,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,12.0
older-albs,11:39 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.41857820316352534,-14.391042468468974,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,False,20.0
soapy-cigs,11:38 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.4173350500196046,-13.882440570873111,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,False,18.0
non-U-rugs,11:30 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.4422563804612601,-13.374778723559352,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,False,16.0
obese-beth,11:30 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.4332504733817464,-12.857757543306882,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,False,14.0
quack-dona,11:23 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.41922702649962473,-13.163361658129356,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,20.0
snuff-bean,11:22 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.45697846704040596,-12.31576448625774,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,False,12.0
frail-quad,11:15 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.42225589075472336,-12.809170277217687,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,18.0
tubby-plow,11:14 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.41003340543729344,-12.464722610834038,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,16.0
sworn-ruby,11:06 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.40249799233909017,-12.102631613958978,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,14.0
nifty-girl,11:05 AM,32259.0,0.05833610147237778,2.759840958317131,3539.6033136076812,,0.41503666167712755,-11.718281333261094,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,12.0
heady-pans,10:57 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.37707639081131605,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,20.0
sneak-grig,10:56 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4075720449382628,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,18.0
gemmy-choc,10:54 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.3941704553876426,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,16.0
fluid-noma,10:54 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.3843887962891886,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,14.0
snide-plop,10:51 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.3819371725082499,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,False,12.0
tasty-dart,10:50 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.47603836311953385,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,20.0
stout-kana,10:48 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4753006845102309,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,18.0
messy-funs,10:46 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4789286983810978,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,16.0
small-vise,10:44 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4703910372691305,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,14.0
dishy-rues,10:42 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.46208193863646196,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,12.0
prosy-tort,10:40 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.6076574180092305,-20.572461470686964,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,20.0
crude-smut,10:39 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.6064924518221582,-19.55718122264766,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,18.0
agile-zack,10:37 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.6327161353791932,-18.489108953388754,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,16.0
yummy-bise,10:36 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.5993451341075708,-17.492851088384715,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,14.0
zingy-cart,10:35 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.5845030588759202,-16.380387337174742,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,False,12.0
fixed-coos,10:34 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.5902963475647056,-19.39501384166299,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,20.0
dusky-kail,10:33 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.5904982145718298,-18.290010855815837,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,18.0
butch-arcs,10:31 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.5959430847584273,-17.328895318555524,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,16.0
wally-lats,10:30 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.5888114262516456,-16.497063191261216,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,14.0
nubby-toff,10:30 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.5946158788340234,-15.66252457965502,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,12.0
small-rasp,10:27 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.42401724818655817,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,20.0
dolce-slew,10:27 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4360547253483598,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,18.0
heapy-kiwi,10:24 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.43261797394854695,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,16.0
surer-mere,10:24 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4454952484670279,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,14.0
laced-vega,10:21 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.38330866853308515,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,20.0
owned-coat,10:21 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.44865342696070387,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,False,12.0
withy-erns,10:18 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.39466920051586246,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,18.0
unwed-goos,10:17 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.3670324880089776,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,16.0
cauld-ribs,10:14 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.37952257673290357,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,14.0
lyric-afro,10:13 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.3802333613027046,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,12.0
total-ship,10:10 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.41857820316352534,-14.391042468468974,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,20.0
tarry-buhl,10:09 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4173350500196046,-13.882440570873111,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,18.0
cissy-yews,10:07 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4422563804612601,-13.374778723559352,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,16.0
pagan-flex,10:07 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4332504733817464,-12.857757543306882,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,14.0
ochre-tirl,10:05 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4060070601473642,-13.090028894962611,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,20.0
seely-cyst,10:04 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.45697846704040596,-12.31576448625774,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,False,12.0
teary-scow,10:02 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4224358851492168,-12.733954082406349,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,18.0
leafy-digs,10:02 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4278897386407856,-12.403438621108556,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,16.0
bosom-whap,09:59 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4054417484521246,-12.051969522327925,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,14.0
moire-vows,09:59 AM,32259.0,0.38025081157684326,1.5700676501315132,4833.577081639854,,0.4450396154160421,-11.669350216049994,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,12.0
fleet-whey,09:56 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.37707639081131605,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,False,20.0
goofy-aits,09:56 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.4075720449382628,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,False,18.0
slimy-myth,09:53 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.3941704553876426,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,False,16.0
handy-weft,09:52 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.3843887962891886,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,False,14.0
toned-dole,09:49 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.3990701503167362,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,20.0
liney-shoe,09:49 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.3819371725082499,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,False,12.0
larky-shoe,09:45 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.41079448125933277,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,18.0
urban-bosk,09:42 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.3928517163676126,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,16.0
boned-gimp,09:38 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.40095705164245066,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,14.0
bardy-math,09:34 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.40841461207161744,None,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,12.0
dated-flea,09:29 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.6076574180092305,-20.572461470686964,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,False,20.0
silty-kine,09:27 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.6064924518221582,-19.55718122264766,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,False,18.0
blank-pall,09:27 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.6327161353791932,-18.489108953388754,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,False,16.0
sassy-axon,09:24 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.5993451341075708,-17.492851088384715,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,False,14.0
tamed-rubs,09:24 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.5798418568508553,-19.902249576492736,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,True,20.0
privy-gyms,09:22 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.5845030588759202,-16.380387337174742,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,False,12.0
silty-chum,09:19 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.5871168208537504,-18.883356452731825,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,True,18.0
gluey-here,09:19 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.5862014094306176,-17.923066734923122,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,True,16.0
legal-mush,09:14 AM,32259.0,0.03444061428308487,3.1377328172539682,2517.315457361741,,0.5912252291254412,-17.017644088752633,42.0,sample_train,test,lemma_wo_stpwrd,0.2,None,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,True,14.0
